STCOFIPS,fips-int,CountyName,State,bcows1950adj,mcows1950adj,cows1950adj,othercows1950,hogs1950adj,chickens1950adj,broilers1950adj,turkeys1950adj,sheep1950adj,horses1950adj,Cattle_N_kg-1950,Cattle_P_kg-1950,Hogs_N_kg-1950,Hogs_P_kg-1950,Poultry_N_kg-1950,Poultry_P_kg-1950,Other_N_kg-1950,Other_P_kg-1950,Total_N_kg-1950,Total_P_kg-1950
01027,1027,Clay,AL,560,3394,8132,4178,5807,72746,355511.8,410,29,582,378774.7326,77640.48181,53908.76187,23959.44972,138043.07,45564.9705,27168.5049,4706.4852,597895.0694,151871.3872
01029,1029,Cleburne,AL,472,1756,4562,2334,3708,44917,872105.64,259,53,264,211252.5113,45030.842,34422.88428,15299.05968,262345.4486,81267.48244,12584.7693,2180.2764,520605.6135,143777.6605
01031,1031,Coffee,AL,1025,5717,13537,6795,42917,65996,2520,669,3,456,635036.4272,130482.7378,398416.107,177073.8253,38500.99567,15325.51611,21157.5243,3665.0964,1093111.054,326547.1757
01033,1033,Colbert,AL,2402,3774,14636,8460,10519,64290,12979.12,333,310,598,635914.6104,150294.8708,97652.18979,43400.97324,40240.55384,15740.74835,29750.201,5154.968,803557.555,214591.5604
01035,1035,Conecuh,AL,3687,4286,14960,6987,27313,59939,22680,1445,49,449,694092.3897,168941.6251,253557.7773,112692.3455,40820.38549,15698.61746,21134.2519,3661.2712,1009604.804,300993.8593
01037,1037,Coosa,AL,745,3037,7771,3989,3084,41891,189639.8,2059,0,510,359990.4285,76131.98745,28630.03644,12724.46064,76093.45748,25270.74553,23641.05,4095.3,488354.9724,118222.4936
01039,1039,Covington,AL,2916,6414,17522,8192,48075,90526,64030.4,752,0,700,826636.3428,184958.3397,446299.9358,198355.527,69187.49056,25929.97026,32448.5,5621,1374572.269,414864.8369
01041,1041,Crenshaw,AL,4014,4338,14414,6062,31133,58699,33096,417,0,551,686909.9571,168631.1456,289020.4035,128453.5127,42549.91643,16117.72379,25541.605,4424.53,1044021.882,317626.9121
01043,1043,Cullman,AL,475,9255,18653,8923,18028,289287,1517789.28,2161,45,1684,899304.0905,172234.685,167361.3155,74382.80688,577388.4046,189742.9201,78356.4845,13573.766,1722410.295,449934.178
01045,1045,Dale,AL,937,2902,7737,3898,30196,40970,5320,476,9,359,358968.2513,77771.19667,280321.8484,124587.4882,24943.5827,9828.434127,16700.3779,2893.0192,680934.0602,215080.1382
01047,1047,Dallas,AL,26156,10492,61358,24710,17319,80591,50008,3648,776,2576,2870943.264,803858.804,160779.3778,71457.50124,60830.2912,22939.5452,124491.8056,21568.9888,3217044.738,919824.8393
01049,1049,DeKalb,AL,898,8765,19497,9834,22194,258566,868841.12,921,284,2385,918777.3086,182499.82,206036.0015,91571.55624,383312.1198,129736.3235,112416.3354,19474.9692,1620541.765,423282.669
01051,1051,Elmore,AL,5662,5961,21903,10280,13807,95901,57713.88,3768,93,805,1011889.111,249653.2776,128176.0419,56967.12972,71681.14503,27069.59148,37924.7483,6570.0584,1249671.046,340260.0572
01053,1053,Escambia,AL,3098,4300,13696,6298,20309,52115,30940,1369,199,671,641558.8308,152353.2398,188536.7737,83794.12164,38580.02269,14579.04063,32407.2769,5614.7512,901082.9041,256341.1533
01055,1055,Etowah,AL,990,4090,10201,5121,8666,113814,231604.52,6214,125,646,476356.4378,100326.6758,80450.03106,35755.56936,130000.4872,45654.35409,30763.8425,5329.73,717570.7985,187066.3292
01057,1057,Fayette,AL,385,3080,6758,3293,6007,74792,100200.8,550,39,491,321655.7859,64213.74011,55765.44387,24784.64172,69971.72087,25263.98947,23015.6809,3987.1432,470408.6315,118249.5145
01059,1059,Franklin,AL,1302,4885,12324,6137,8504,79493,123550,783,45,736,576128.7845,122300.3841,78946.11864,35087.16384,79072.8513,28268.5039,34411.9445,5961.326,768559.699,191617.3778
01061,1061,Geneva,AL,1639,4114,11040,5287,47680,73188,15148,1012,2,436,518547.8155,114410.8426,442632.9888,196725.7728,46152.15861,18039.94016,20223.8762,3503.3576,1027556.839,332679.9132
01063,1063,Greene,AL,10935,3707,27229,12587,9846,44618,17636.92,1031,1073,1437,1225695.911,346649.1714,91404.45486,40624.20216,30573.95937,11740.92899,73638.2463,12761.0424,1421312.572,411775.345
01065,1065,Hale,AL,8687,11331,36008,15990,8208,51923,418706.96,1297,2495,1305,1700601.118,406900.7089,76198.22928,33865.87968,143679.8814,46096.02685,76830.7845,13320.456,1997310.013,500183.0714
01067,1067,Henry,AL,1163,3204,8382,4015,28626,45379,7056,501,0,284,394481.4735,86114.60312,265746.8947,118109.731,27933.66663,10977.11159,13164.82,2280.52,701326.8548,217481.9657
01069,1069,Houston,AL,1197,4696,11224,5331,49237,72354,125832,1084,14,472,533360.3716,112108.3844,457087.2582,203149.8925,75743.56968,26871.93905,21971.2334,3806.1032,1088162.433,345936.3192
01071,1071,Jackson,AL,1650,6801,16767,8316,27311,189227,95262.16,453,382,1542,786177.8531,165355.9641,253539.2105,112684.0936,133726.3204,50900.80089,73980.7842,12817.2816,1247424.168,341758.1401
01073,1073,Jefferson,AL,821,5842,13233,6570,7776,94512,355269.32,2499,42,821,625035.2818,126062.4813,72187.79616,32083.46496,151161.2154,50798.539,38332.4752,6640.4596,886716.7685,215584.9448
01075,1075,Lamar,AL,346,3112,6408,2950,7060,67284,76090,369,79,883,311041.4107,61127.56042,65540.8746,29129.2776,59086.07082,21565.83177,41448.7649,7180.4552,477117.121,119003.125
01077,1077,Lauderdale,AL,2362,7609,20544,10573,16617,128549,30816.8,1820,157,1670,946861.0209,204811.1198,154262.424,68561.07732,82221.54411,32034.61651,78440.9017,13588.8916,1261785.891,318995.7052
01079,1079,Lawrence,AL,1832,6350,15350,7168,16720,114409,37100,676,357,1330,731650.8346,155407.9232,155218.6152,68986.0512,75443.12334,29163.82832,63989.8217,11086.4516,1026302.395,264644.2543
01081,1081,Lee,AL,3566,5064,16539,7909,6212,47303,74452,3232,526,612,766166.815,181638.3733,57668.54292,25630.46352,48359.53765,17291.89162,31813.5606,5513.3688,904008.4562,230074.0972
01083,1083,Limestone,AL,1722,8661,19618,9235,18941,133106,104188,628,517,1401,938738.3675,192745.2758,175837.0688,78149.80836,104273.5263,38875.74567,68328.7227,11838.7896,1287177.685,321609.6194
01085,1085,Lowndes,AL,23538,6452,49828,19838,10390,49563,144984,5792,323,2963,2316347.648,674474.4599,96454.6299,42868.7244,69762.6028,23914.10027,139464.9013,24160.7224,2622029.782,765418.007
01087,1087,Macon,AL,7742,4212,19699,7745,9146,49293,33012,1319,30,905,934629.3488,252505.1876,84906.06786,37736.03016,37517.13241,14098.13742,42147.718,7301.314,1099200.267,311640.6692
01089,1089,Madison,AL,3333,7146,21341,10862,27104,145591,88441.36,2116,2956,1288,978953.335,221133.996,251617.5446,111830.0198,107672.7072,40648.32942,79061.4236,13708.9328,1417305.01,387321.2781
01091,1091,Marengo,AL,18376,9571,48727,20780,13558,75974,23135.28,2889,1007,2499,2264518.604,613568.9251,125864.4728,55939.76568,50620.38661,19592.25033,122435.0817,21213.7416,2563438.545,710314.6827
01093,1093,Marion,AL,718,4148,9056,4190,7390,82575,71946,2697,39,915,436582.4466,88442.97104,68604.3999,30490.8444,67551.09059,25041.71475,42670.2009,7391.8632,615408.138,151367.3934
01095,1095,Marshall,AL,626,6791,14969,7552,21245,209571,1319454.64,1143,71,886,705968.3187,139528.0335,197226.0455,87656.0202,477803.2323,155301.3578,41535.4451,7195.4348,1422533.042,389680.8463
01097,1097,Mobile,AL,4574,6709,19630,8347,11764,89881,12635,8209,610,1116,941267.3972,221227.0453,109210.0352,48537.79344,57712.17602,22662.31252,55726.521,9656.148,1163916.129,302083.2992
01099,1099,Monroe,AL,8446,4079,22094,9569,27254,80877,5880,1454,32,697,1020668.561,278900.9398,253010.0561,112448.9138,48181.51632,19098.91976,32518.9742,5633.3516,1354379.108,416082.125
01101,1101,Montgomery,AL,36733,15272,84959,32954,11431,73697,119595.28,6429,444,2596,4012889.55,1120836.957,106118.6597,47163.84876,76851.04476,27432.32364,123244.9364,21351.5072,4319104.191,1216784.637
01103,1103,Morgan,AL,1051,5824,13069,6194,15539,169358,275340.52,1120,84,1342,624898.383,127417.0268,144254.908,64113.29244,171543.3995,61133.99129,62758.4504,10871.9192,1003455.141,263536.2297
01105,1105,Perry,AL,9278,8687,32442,14477,10437,51006,143390.24,7651,943,1214,1515340.795,379779.0872,96890.95017,43062.64452,70859.38282,24378.02695,62449.8283,10822.3084,1745540.957,458042.067
01107,1107,Pickens,AL,3619,6022,18850,9209,10600,82856,174311.2,320,493,1405,871040.9833,202455.7329,98404.146,43735.176,94586.74535,33100.93964,68356.9883,11843.5784,1132388.863,291135.4269
01109,1109,Pike,AL,5003,5038,17868,7827,42540,61981,38388,937,3,464,840638.1279,208538.1534,394916.2614,175518.3384,46052.14864,17369.95067,21528.3643,3729.3364,1303134.902,405155.7789
01111,1111,Randolph,AL,442,4520,10410,5448,7486,89317,67928,647,92,872,484234.5002,96622.6841,69495.60726,30886.93656,69517.16036,25957.07959,41023.9852,7106.9296,664271.253,160573.6298
01113,1113,Russell,AL,4673,4607,15653,6373,8887,34972,7280,5719,49,655,749961.5306,186518.5125,82501.66467,36667.40652,24058.52341,9370.342906,30683.3819,5315.4512,887205.1006,237871.7131
01115,1115,St. Clair,AL,1013,3020,8521,4488,5521,63399,127523.2,1086,42,428,388911.2582,85008.6351,51253.70661,22779.42516,71106.47876,24971.18559,20114.9602,3484.6696,531386.4037,136243.9155
01117,1117,Shelby,AL,1909,5070,13207,6228,5702,62621,40348,1968,224,646,624131.4988,136625.3259,52934.00382,23526.22392,47341.00225,17822.29524,31412.1044,5442.4712,755818.6092,183416.3162
01119,1119,Sumter,AL,17384,4566,40858,18908,12917,53964,11620,2251,2281,2757,1828776.956,529079.7657,119913.807,53295.02532,34725.03742,13552.81603,142736.9511,24736.3128,2126152.751,620663.9198
01121,1121,Talladega,AL,2491,4949,14646,7206,8906,79886,49434,23014,376,645,678247.1153,154230.5489,82678.04946,36745.79976,67648.94404,25494.66854,32361.0606,5607.5388,860935.1694,222078.556
01123,1123,Tallapoosa,AL,1775,5285,14447,7387,5788,67436,47103,506,28,656,666354.2915,145191.7402,53732.37708,23881.05648,51357.94256,19259.93292,30592.2268,5299.5664,802036.8379,193632.296
01125,1125,Tuscaloosa,AL,2816,5504,15433,7113,10839,103030,72268,1976,105,941,729092.1343,165430.5979,100622.881,44721.28044,79006.0519,29621.95661,44307.6055,7675.804,953028.6727,247449.639
01127,1127,Walker,AL,466,3798,8317,4053,6627,105726,579267.08,795,178,1526,395924.7055,78954.49917,61521.15807,27342.73692,217685.828,71345.81543,71903.2918,12456.4864,747034.9834,190099.5379
01129,1129,Washington,AL,4246,2643,12506,5617,11483,42870,36960,630,3259,858,576248.7877,152468.5629,106601.397,47378.39868,34670.45823,12859.00811,61112.8479,10601.0892,778633.4909,223307.0589
01131,1131,Wilcox,AL,18157,4557,41014,18300,16229,65900,0,1715,565,1743,1851815.995,539233.1642,150660.4609,66960.20484,38160.82745,15247.68968,84496.4415,14639.712,2125133.725,636080.7707
01133,1133,Winston,AL,365,2732,6216,3119,5390,59060,897745.52,564,141,605,292691.441,58947.04448,50037.5799,22238.9244,277469.6818,86618.37229,28968.0571,5018.7208,649166.7598,172823.062
04001,4001,Apache,AZ,17124,631,38720,20965,412,7552,0,508,141632,10514,1623192.365,500041.5183,3824.76492,1699.89552,4491.773449,1791.780063,1414796.969,245717.9416,3046305.872,749251.1355
04003,4003,Cochise,AZ,34432,1894,67252,30926,1579,37239,17080,5047,1952,2952,2958900.872,924831.6988,14658.50439,6514.89084,27752.50745,10588.49377,149621.8512,25927.4976,3150933.735,967862.581
04005,4005,Coconino,AZ,22489,446,46129,23194,525,9918,0,2714,96501,5629,1973513.282,619213.2295,4873.79025,2166.129,6678.578448,2645.096407,892830.4931,155096.2088,2877896.144,779120.6638
04007,4007,Gila,AZ,21676,405,41171,19090,441,12016,1848,1193,102,2142,1800121.176,571284.2717,4093.98381,1819.54836,7794.923061,3056.23999,99960.3162,17316.4176,1911970.399,593476.4777
04009,4009,Graham,AZ,24822,1602,52239,25815,2178,12098,868,2917,1394,2476,2256659.407,696377.9688,20219.26698,8986.34088,8232.229371,3241.03023,123903.0314,21469.7672,2409013.935,730075.1071
04011,4011,Greenlee,AZ,8112,473,15052,6467,981,11337,0,727,74,751,673644.4253,211814.2246,9107.02521,4047.56676,6729.452598,2684.726682,35297.1644,6114.8012,724778.0675,224661.3193
04013,4013,Maricopa,AZ,22986,29205,134541,82350,9546,204670,66102.12,26216,113063,5599,5681067.483,1378890.245,88619.43186,39386.41416,144414.1174,55717.30946,999889.4753,173716.1144,6913990.508,1647710.083
04015,4015,Mohave,AZ,15961,348,28679,12370,376,5786,1596,3421,66,1259,1276848.525,408102.9033,3490.56216,1551.36096,5029.215334,1935.176828,58793.1196,10184.9308,1344161.422,421774.3719
04017,4017,Navajo,AZ,19437,1063,39172,18672,543,30764,0,896,87901,10771,1707255.807,531412.0698,5040.89163,2240.39628,17850.89257,7131.662799,1074874.243,186592.7888,2805021.834,727376.9176
04019,4019,Pima,AZ,22509,1782,42823,18532,2685,88306,29128.12,19789,351,9327,1917665.23,597053.4075,24925.95585,11078.2026,65702.16879,25298.33565,434651.4681,75295.5288,2442944.823,708725.4745
04021,4021,Pinal,AZ,14218,1884,39527,23425,2894,20507,4200,4980,19057,4271,1620827.792,475595.4058,26866.18854,11940.52824,14708.2824,5721.005803,322769.3467,55998.2416,1985171.61,549255.1815
04023,4023,Santa Cruz,AZ,15136,293,26973,11544,106,7884,0,428,111,1428,1202715.538,385187.6937,984.04146,437.35176,4650.26602,1855.953362,66921.7791,11593.2468,1275271.624,399074.2456
04025,4025,Yavapai,AZ,35173,1527,68044,31344,1170,28654,5460,2764,10394,3081,2988580.112,938678.7174,10861.5897,4827.3732,18843.20288,7362.281389,210880.7064,36577.1172,3229165.611,987445.4892
04027,4027,Yuma,AZ,4681,581,15188,9926,4495,15113,7840,1031,199,3583,599174.442,173327.5463,41728.92795,18546.1902,11122.08959,4226.060913,167393.0369,28998.1112,819418.4964,225097.9086
05001,5001,Arkansas,AR,7619,2710,19551,9222,9178,67249,0,1885,265,2627,876135.4156,246319.8824,85203.13698,37868.06088,38993.37035,15579.05727,123509.8315,21396.592,1123841.754,321163.5925
05003,5003,Ashley,AR,5563,3884,16635,7188,18489,57826,13860,324,294,2402,776973.8731,202709.3147,171640.9675,76284.87444,36797.13777,14339.56294,113269.8514,19622.8672,1098681.83,312956.6193
05005,5005,Baxter,AR,2246,3497,11313,5570,7680,42693,276423.84,365,605,1614,520561.9027,122082.5814,71296.5888,31687.3728,99457.18002,32277.42918,78778.5705,13649.394,770094.242,199696.7773
05007,5007,Benton,AR,3653,21267,49958,25038,19622,248472,4730464.76,54996,3128,5845,2346196.714,480444.0047,182159.071,80959.58712,1446172.754,449554.781,291427.4318,50497.5164,4265955.971,1061455.889
05009,5009,Boone,AR,5516,9826,29837,14495,8084,74229,57764,481,3775,3113,1383624.762,318703.3654,75047.08644,33354.26064,58108.02839,21670.87962,169022.1925,29296.36,1685802.07,403024.8656
05011,5011,Bradley,AR,1464,2519,7487,3504,11686,30850,50586.76,381,160,1189,350920.8784,81027.07708,108485.9293,48215.96856,31432.50259,11196.42365,56163.791,9729.878,547003.1012,150169.3473
05013,5013,Calhoun,AR,604,1854,4696,2238,7105,23204,1120,156,102,852,221867.9856,47835.55776,65958.62805,29314.9458,13570.16506,5396.156476,40162.3662,6957.7176,341559.1449,89504.37763
05015,5015,Carroll,AR,4524,10298,29624,14802,11585,89514,320536.16,90758,7053,3275,1369296.322,306681.5911,107548.3049,47799.2466,172504.3929,59422.02698,197996.3743,34330.2064,1847345.394,448233.0711
05017,5017,Chicot,AR,4698,2737,12524,5089,8257,51423,28869.96,480,249,1812,590838.3421,158077.2552,76653.11637,34068.05172,37285.79064,14126.15319,85625.7369,14833.9212,790402.9861,221105.3813
05019,5019,Clark,AR,5507,5253,19924,9164,7647,75938,32027.8,89,175,2000,923266.1966,230825.2811,70990.23627,31551.21612,51946.84751,19908.66894,93855.9175,16259.29,1140059.198,298544.4562
05021,5021,Clay,AR,1925,6166,16439,8348,26605,129560,116480,323,346,3086,761130.1876,164478.4787,246985.1231,109771.1658,105475.0639,39025.72612,145317.1726,25174.6048,1258907.547,338449.9754
05023,5023,Cleburne,AR,925,4934,11526,5667,5442,73010,452426.8,189,405,1945,544202.7465,111864.5328,50520.31722,22453.47432,164411.0416,53484.1153,92812.4555,16079.564,851946.5608,203881.6864
05025,5025,Cleveland,AR,2044,2954,9566,4568,7734,33531,93128,2928,0,1285,443548.5028,104903.0324,71797.89294,31910.17464,45473.78573,15633.69038,59566.175,10318.55,620386.3565,162765.4474
05027,5027,Columbia,AR,2690,4513,13515,6312,9414,62829,77700,393,32,1375,633433.7538,146730.8423,87394.02174,38841.78744,56996.54266,20686.09364,63947.6642,11077.6916,841771.9824,217336.4149
05029,5029,Conway,AR,2430,6884,17139,7825,6201,71325,90468,1883,239,2084,819151.6596,177484.7308,57566.42541,25585.07796,65864.72901,23872.3978,98168.8159,17006.6932,1040751.63,243948.8998
05031,5031,Craighead,AR,1689,5324,12853,5840,26364,143172,24640,1357,255,2941,616587.9753,131942.4601,244747.8212,108776.8094,88691.70702,34794.80729,137999.8205,23906.624,1088027.324,299420.7008
05033,5033,Crawford,AR,4755,5129,18895,9011,7833,73853,98890.12,690,217,2351,869364.8381,213834.2718,72716.95053,32318.64468,69134.89245,24963.47034,110401.5427,19125.6496,1121618.224,290242.0364
05035,5035,Crittenden,AR,1478,2238,6620,2904,17053,88928,0,1842,324,534,315050.7642,73798.80206,158309.9907,70359.99588,51315.81724,20508.45327,26875.1544,4656.9912,551551.7265,169324.2424
05037,5037,Cross,AR,1925,3010,9436,4501,7600,63405,840,627,119,1310,438596.0439,102650.4604,70553.916,31357.296,36554.36829,14592.86643,61504.2739,10654.8172,607208.6021,159255.44
05039,5039,Dallas,AR,925,2234,5882,2723,9672,29421,12040,261,151,1016,278948.1437,61658.57917,89789.14152,39906.28512,20112.21645,7715.598934,48085.4431,8330.4388,436934.9447,117610.902
05041,5041,Desha,AR,2701,3108,10420,4611,11162,67806,8260,825,87,1634,490806.495,119508.8184,103621.4224,46053.96552,41148.37517,16227.17561,76313.7547,13220.0956,711890.0473,195010.0552
05043,5043,Drew,AR,4464,4131,15334,6739,15164,52959,29120,328,126,2339,718975.9721,180478.7018,140773.6292,62566.05744,38169.989,14474.52158,109249.4056,18925.6588,1007168.996,276444.9396
05045,5045,Faulkner,AR,2967,8669,21504,9868,6115,101354,30800,7797,334,3362,1026889.051,221813.5614,56768.05215,25230.2454,69015.05955,26694.48153,158032.5754,27377.2192,1310704.738,301115.5076
05047,5047,Franklin,AR,3752,7126,20845,9967,4652,61528,33159,3017,224,2318,973071.8042,222104.8112,43186.42332,19193.96592,45167.39816,17137.77793,108917.6644,18868.6312,1170343.29,277305.1862
05049,5049,Fulton,AR,2725,6457,17296,8114,16310,63801,20244,13095,3220,2459,816562.3804,181095.7842,151412.4171,67294.4076,46794.36475,18041.2757,135071.827,23412.706,1149840.989,289844.1735
05051,5051,Garland,AR,2001,4696,12844,6147,3933,58703,59276,2223,1960,1365,602477.2213,133981.6538,36511.65153,16227.40068,50345.04487,18507.74857,76108.851,13192.998,765442.7687,181909.8011
05053,5053,Grant,AR,898,2108,5801,2795,6163,32621,7448,155,89,958,271531.4866,60415.01155,57213.65583,25428.29148,20646.92954,8055.135589,44990.8709,7794.0932,394382.9428,101692.5318
05055,5055,Greene,AR,1445,5938,13986,6603,25040,111229,0,884,143,3007,666426.0194,139363.7373,232456.5864,103314.0384,63643.79702,25448.94102,140325.8633,24309.0584,1102852.266,292435.7752
05057,5057,Hempstead,AR,6406,5605,22325,10314,6621,66547,127064,962,25,2511,1030633.611,260695.9148,61465.45761,27317.98116,72726.34583,25632.79793,116561.1075,20191.8,1281386.522,333838.4939
05059,5059,Hot Spring,AR,2881,5133,15226,7212,5739,53396,88090.8,292,116,1458,711690.0144,163689.1539,53277.48999,23678.88444,54409.16014,19370.12345,68345.1696,11839.8408,887721.8342,218578.0026
05061,5061,Howard,AR,5399,3156,15259,6704,4752,44495,154842.8,524,86,1305,706002.6247,188399.0311,44114.76432,19606.56192,67547.33286,22811.5505,61056.4116,10577.0868,878721.1335,241394.2303
05063,5063,Independence,AR,3704,6844,20289,9741,15345,104258,711208.4,569,1244,2555,945245.6654,216563.6122,142453.9265,63312.8562,252571.9465,81721.68386,126582.8614,21933.3172,1466854.4,383531.4695
05065,5065,Izard,AR,2245,6603,17160,8312,5449,58396,88116,302,108,2054,805819.3379,174825.5751,50585.30109,22482.35604,57265.60873,20511.92195,95920.3648,16616.6104,1009590.612,234436.4635
05067,5067,Jackson,AR,3322,2828,11190,5040,11536,62550,35000,1159,31,1315,519883.4632,132002.6748,107093.4178,47597.07456,45541.07764,17255.31547,61159.8161,10594.7528,733677.7747,207449.8176
05069,5069,Jefferson,AR,3382,4268,13698,6048,10958,101890,14560,1037,42,1789,647347.9549,155586.1818,101727.6068,45212.26968,62338.1378,24530.04706,83204.1152,14413.4996,894617.8147,239741.9981
05071,5071,Johnson,AR,2133,5117,13606,6356,5304,57485,180476.52,681,698,2167,643373.5862,142427.0073,49239.20664,21884.09184,81957.28565,27878.33146,105021.8588,18195.8924,879591.9372,210385.323
05073,5073,Lafayette,AR,2992,2156,9298,4150,5840,38122,25816,358,0,863,430959.8258,111905.0619,54215.1144,24095.6064,28840.10829,10831.94586,40004.365,6929.89,554019.4134,153762.5042
05075,5075,Lawrence,AR,3928,4695,16226,7603,25723,103847,2492,754,815,2333,752698.2033,182525.9843,238797.1554,106132.0691,60069.05199,23952.67375,113482.9165,19662.112,1165047.327,332272.8391
05077,5077,Lee,AR,3416,3486,12598,5696,14365,81362,9380,1642,113,1990,587783.0428,145580.4475,133356.1847,59269.4154,49479.02962,19521.11391,92986.3853,16108.3844,863604.6424,240479.3612
05079,5079,Lincoln,AR,2646,3592,11133,4895,8118,59599,0,503,13,1408,527847.8591,125556.9741,75362.72238,33494.54328,34112.94961,13640.29904,65352.9653,11321.0444,702676.4964,184012.8608
05081,5081,Little River,AR,5909,2250,15341,7182,4055,29489,29402.8,583,14,1706,690003.651,192771.2457,37644.22755,16730.7678,24985.66747,9190.643658,79173.3034,13715.1232,831806.8494,232407.7803
05083,5083,Logan,AR,6610,9675,31562,15277,5322,91230,392864.36,1152,45,3463,1457802.801,344390.7181,49406.30802,21958.35912,158983.1812,52920.0993,160822.0295,27859.136,1827014.32,447128.3125
05085,5085,Lonoke,AR,2715,8055,19627,8857,7704,96306,16184,1168,197,2230,942267.2293,202876.4135,71519.39064,31786.39584,59650.57903,23409.67847,104661.6257,18131.2436,1178098.825,276203.7314
05087,5087,Madison,AR,3904,7168,21388,10316,13376,94640,782649.28,4924,4535,3146,994845.6971,228174.5397,124174.8922,55188.84096,268144.8285,85969.73547,175528.4635,30426.838,1562693.881,399759.9541
05089,5089,Marion,AR,3235,5343,16644,8066,8322,46221,43629.6,118,1746,1852,770926.342,179282.9651,77256.53802,34336.23912,38192.78598,14091.90023,97282.4426,16859.9048,983658.1086,244571.0092
05091,5091,Miller,AR,5015,4168,16703,7520,6670,58156,0,536,61,1823,775558.6833,197562.1596,61920.3447,27520.1532,33304.21976,13316.48689,84904.5991,14708.1568,955687.8469,253106.9565
05093,5093,Mississippi,AR,1644,2753,8748,4351,23462,131093,0,1498,22,970,401968.3435,93444.2416,217807.3654,96803.27352,75183.44165,30058.841,45108.4082,7814.1536,740067.5587,228120.5097
05095,5095,Monroe,AR,1068,2225,6364,3071,5569,64182,0,185,293,1325,296898.5367,67028.81184,51699.31029,22977.47124,36600.29803,14638.32409,63338.9683,10973.4184,448537.1133,115618.0256
05097,5097,Montgomery,AR,3553,3205,12477,5719,3317,42016,66757.04,155,697,1376,577808.8948,145556.7191,30793.07097,13685.80932,42090.14392,15022.8259,68348.5057,11843.0236,719040.6154,186108.378
05099,5099,Nevada,AR,2638,4126,12324,5560,4007,46338,59614.8,136,0,1534,582416.2415,135972.6714,37198.62387,16532.72172,42604.47654,15422.57746,71108.57,12318.02,733327.9119,180245.9906
05101,5101,Newton,AR,1674,3943,11525,5908,13483,47996,4676,733,2250,1703,528499.5858,118161.903,125168.217,55630.31868,28865.60665,11412.22754,93675.79,16237.39,776209.1995,201441.8392
05103,5103,Ouachita,AR,1491,2440,7610,3679,12437,40017,10080,369,173,1203,352669.8794,82102.91684,115457.7702,51314.56452,25652.24361,9983.754518,56897.8863,9857.1024,550677.7795,153258.3383
